length_title, length_content,images,videos, keywords,onWeekend,Relevancy,positive_words,negative_words, title_subjectivity, title_sentiments,wasShared
11,313,1,0,6,No,0.127474099,0.666666667,0.333333333,0.05,-0.058333333,Yes
11,977,1,0,10,No,0.919935098,0.661971831,0.338028169,0,0,Yes
10,516,0,21,7,No,0.028590615,0.472222222,0.527777778,0,0,Yes
11,280,0,11,7,No,0.028573898,0.5,0.5,0,0,NO
12,599,10,0,8,No,0.02567295,0.72972973,0.27027027,1,1,Yes
10,359,6,1,7,No,0.028572009,0.535714286,0.464285714,0.520833333,-0.020833333,Yes
10,562,1,0,9,No,0.022222831,0.673913043,0.326086957,0.666666667,0.333333333,Yes
8,199,0,0,9,No,0.233090281,0.5,0.5,0,0,NO
9,508,1,0,7,No,0.173766807,0.608695652,0.391304348,0,0,Yes
10,234,0,1,8,No,0.144541502,0.777777778,0.222222222,0,0,Yes
13,455,12,0,5,No,0.839957604,0.851851852,0.148148148,0.5,0.35,Yes
9,158,6,1,8,No,0.152407582,0.8,0.2,1,-0.5,NO
14,248,0,1,10,No,0.020058871,0.6875,0.3125,0.454545455,0.136363636,Yes
13,2402,42,0,7,No,0.029389236,0.723076923,0.276923077,0,0,Yes
6,182,1,0,5,No,0.444406069,0.555555556,0.444444444,0,0,NO
9,1104,0,15,5,No,0.040000185,0.759036145,0.240963855,0,0,Yes
13,328,0,1,10,No,0.020135024,0.666666667,0.333333333,0.4,-0.05,Yes
13,113,0,0,8,No,0.221075914,0.9,0.1,0.508928571,0.044642857,NO
10,1600,15,1,10,No,0.126759503,0.710526316,0.289473684,0,0,Yes
8,1514,0,1,7,No,0.110172394,0.829268293,0.170731707,0.418181818,-0.087878788,Yes
7,0,0,0,8,No,0.173624545,0,0,0.5,0.25,NO
12,1061,10,1,7,No,0.028605573,0.822916667,0.177083333,0,0,NO
13,644,1,1,7,No,0.17931574,0.7,0.3,0.466666667,0.475,NO
13,447,10,2,10,No,0.0200009,0.714285714,0.285714286,0.5,0.5,Yes
11,227,0,2,10,No,0.020000593,0.555555556,0.444444444,0,0,Yes
13,736,15,0,5,No,0.040006701,0.617021277,0.382978723,0.3,-0.083333333,NO
12,417,32,0,9,No,0.022224522,0.678571429,0.321428571,0.6,0.5,Yes
9,891,0,15,9,No,0.022263213,0.714285714,0.285714286,0.2,-0.1,NO
13,306,1,0,6,No,0.034786691,0.761904762,0.238095238,0.133333333,0.066666667,Yes
9,321,1,1,9,No,0.022387422,0.684210526,0.315789474,0,0,NO
11,471,1,0,10,No,0.400946257,0.6,0.4,0,0,NO
9,610,0,11,10,No,0.020003292,0.584615385,0.415384615,1,0.5,NO
8,326,0,1,10,No,0.709831724,0.75,0.25,0,0,NO
10,294,1,0,4,No,0.799982179,0.529411765,0.470588235,0,0,NO
8,1002,0,0,10,No,0.310425179,0.816326531,0.183673469,0,0,Yes
12,330,16,0,6,No,0.86653603,0.888888889,0.111111111,0.5,0.5,Yes
13,286,15,1,6,No,0.199905922,0.636363636,0.363636364,0.333333333,0.25,NO
10,883,1,0,4,No,0.050004623,0.846153846,0.153846154,0,0,NO
8,624,9,1,8,No,0.025838644,0.538461538,0.461538462,0.9,0.2,Yes
9,576,1,0,9,No,0.022239502,0.777777778,0.222222222,0,0,Yes
9,331,1,0,10,No,0.020727927,0.666666667,0.333333333,0.066666667,-0.166666667,NO
9,738,1,0,10,No,0.02000103,0.736842105,0.263157895,0.4375,0.03125,NO
11,500,1,0,10,No,0.020000722,0.695652174,0.304347826,0,0,NO
8,384,1,0,10,No,0.020010837,0.8,0.2,0,0,NO
7,785,1,0,10,No,0.919864319,0.841269841,0.158730159,0.183333333,0.516666667,Yes
15,518,14,0,9,No,0.022226362,0.85,0.15,0,0,Yes
8,1560,25,0,8,No,0.536181561,0.76,0.24,0,0,Yes
8,1019,24,2,5,No,0.040327195,0.666666667,0.333333333,0.225,-0.0125,NO
14,554,15,1,8,No,0.025001353,0.871794872,0.128205128,0.5,0.3,Yes
10,292,1,0,5,No,0.839729575,0.80952381,0.19047619,0.1,0,Yes
10,455,11,0,6,No,0.697923327,0.833333333,0.166666667,0.454545455,0.136363636,NO
8,266,1,0,6,No,0.515936544,0.777777778,0.222222222,0.8,0.4,Yes
12,236,1,0,10,No,0.106780788,0.666666667,0.333333333,0.441666667,0.3,NO
8,267,1,0,5,No,0.040000797,0.416666667,0.583333333,0,0,NO
11,253,0,11,5,No,0.239955403,0.6,0.4,0.4,-0.1,NO
13,210,12,1,7,No,0.16217566,0.666666667,0.333333333,0.5,-0.291666667,NO
10,235,1,0,9,No,0.022258919,0.733333333,0.266666667,0,0,Yes
10,267,1,0,4,No,0.799999187,0.785714286,0.214285714,0,0,NO
12,470,1,0,10,No,0.020007787,0.714285714,0.285714286,0.5,0.5,Yes
7,196,1,0,6,No,0.033336039,0.727272727,0.272727273,0.642857143,0.214285714,Yes
10,411,1,0,6,No,0.033342891,0.529411765,0.470588235,0,0,Yes
9,356,1,0,9,No,0.186903049,0.916666667,0.083333333,0,0,NO
12,481,1,0,7,No,0.028643679,0.689655172,0.310344828,0.4,-0.4,Yes
9,2008,27,0,9,No,0.02224685,0.837037037,0.162962963,0.2,0.2,Yes
7,194,1,0,5,No,0.040107449,0.307692308,0.692307692,0.9,-0.6,Yes
10,416,9,1,3,No,0.066936845,0.565217391,0.434782609,0.5,0,Yes
14,429,21,1,7,No,0.028599157,0.757575758,0.242424242,0,0,NO
11,1027,10,0,4,No,0.050220565,0.611764706,0.388235294,0.2,0.1,NO
6,106,0,2,5,No,0.040000839,1,0,1,-0.5,NO
9,454,9,0,8,No,0.025004099,0.666666667,0.333333333,0.75,0,Yes
13,472,1,1,10,No,0.0206838,0.818181818,0.181818182,1,0.5,Yes
14,765,1,0,9,No,0.022223175,0.64,0.36,0,0,NO
7,574,1,0,8,No,0.025434991,0.766666667,0.233333333,0,0,NO
11,482,1,0,6,No,0.866496537,0.612903226,0.387096774,0.454545455,0.136363636,NO
13,355,1,0,6,No,0.866646945,0.888888889,0.111111111,0.9,0.7,NO
10,1269,1,0,8,No,0.025003037,0.754716981,0.245283019,0,0,Yes
12,752,11,1,5,No,0.040000903,0.825,0.175,0.642857143,0.214285714,Yes
14,740,15,1,9,No,0.133324731,0.490196078,0.509803922,0.2,-0.2,Yes
9,1165,1,1,9,No,0.022774936,0.680412371,0.319587629,0,0,Yes
5,1585,1,0,10,No,0.02074475,0.813953488,0.186046512,0,0,Yes
11,397,1,0,8,No,0.374109783,0.80952381,0.19047619,0.227272727,0.068181818,NO
9,136,0,2,7,No,0.028577138,0.333333333,0.666666667,0,0,NO
11,165,1,0,8,No,0.026079122,0.666666667,0.333333333,0.54,0.16,NO
13,1007,12,1,6,No,0.033334317,0.523076923,0.476923077,0.65,0.2,Yes
12,273,0,1,8,No,0.025037335,0.882352941,0.117647059,0.333333333,0.25,Yes
8,374,1,0,8,No,0.025000204,0.580645161,0.419354839,0,-0.05,NO
10,451,1,0,10,No,0.317525619,0.777777778,0.222222222,0,0,Yes
12,286,1,0,6,No,0.512084777,0.769230769,0.230769231,0.5,0.5,Yes
11,753,1,0,5,No,0.839999496,0.9,0.1,0.675,0.375,NO
11,350,1,0,6,No,0.034182187,0.75,0.25,1,0.5,NO
11,532,1,0,9,No,0.40104827,0.760869565,0.239130435,0,0,Yes
13,106,0,1,6,No,0.033334209,0.777777778,0.222222222,1,0.5,Yes
15,893,71,0,8,No,0.025003018,0.543859649,0.456140351,0.45,0.025,NO
11,444,1,6,8,No,0.025006976,0.558823529,0.441176471,0.333333333,0.25,NO
10,175,1,0,4,No,0.799998688,0.692307692,0.307692308,0.5,0.5,Yes
8,298,1,0,8,No,0.897944268,1,0,0.454545455,0.136363636,Yes
13,375,0,1,6,No,0.03346577,0.695652174,0.304347826,0,0,NO
9,364,1,1,5,No,0.839985621,0.75,0.25,0.642857143,0.214285714,NO
8,1173,1,5,8,No,0.898607048,0.827160494,0.172839506,0.75,0,Yes
12,300,1,0,5,No,0.839994249,0.4375,0.5625,0.4,-0.2,NO
12,287,13,1,5,No,0.040000034,0.666666667,0.333333333,0.4,-0.2,NO
11,2523,1,0,10,No,0.020000665,0.695402299,0.304597701,0.375,0,NO
13,540,1,0,10,No,0.435767617,0.764705882,0.235294118,0.066666667,0,Yes
12,193,12,1,9,No,0.136759554,0.833333333,0.166666667,0.75,-0.142857143,Yes
14,749,1,0,8,No,0.645022993,0.803921569,0.196078431,0.577272727,-0.131818182,NO
11,631,1,0,4,No,0.799999104,0.848484848,0.151515152,0,0,NO
12,1381,11,0,9,No,0.0222372,0.702970297,0.297029703,0.416666667,0.375,Yes
15,274,1,1,6,No,0.035562788,0.909090909,0.090909091,1,0.5,Yes
11,356,13,0,6,No,0.033334697,0.75,0.25,0,0,NO
12,894,1,0,9,No,0.022222374,0.613636364,0.386363636,0,0,NO
10,519,1,0,5,No,0.239292328,0.942857143,0.057142857,0.441666667,0.3,Yes
12,118,0,0,10,No,0.649533124,0.888888889,0.111111111,0.375,-0.125,NO
11,260,12,0,8,No,0.025000566,0.666666667,0.333333333,0,0,Yes
10,507,0,0,8,No,0.025378556,0.851851852,0.148148148,0.5,0.5,Yes
13,323,1,0,10,No,0.020441323,0.777777778,0.222222222,0,0,Yes
11,446,1,0,6,No,0.280999286,0.761904762,0.238095238,0.066666667,0,Yes
12,192,9,0,7,No,0.309341463,0.8,0.2,0,0,Yes
12,816,1,0,9,No,0.188227139,0.714285714,0.285714286,0,0,NO
10,276,1,1,6,No,0.149416337,0.944444444,0.055555556,0,0,Yes
10,1294,11,0,6,No,0.866270733,0.641304348,0.358695652,0.454545455,0.136363636,Yes
11,645,1,0,4,No,0.799756562,0.549019608,0.450980392,0.755555556,-0.233333333,NO
13,191,9,0,5,No,0.040001348,0,1,0.333333333,-0.35,Yes
11,106,0,1,8,No,0.025001202,0.625,0.375,0,0,Yes
10,618,1,0,10,No,0.919960681,0.676470588,0.323529412,0.166666667,0.133333333,Yes
10,691,11,0,6,No,0.035733079,0.482758621,0.517241379,0.52962963,0.233333333,Yes
7,172,11,1,8,No,0.025478859,0.6,0.4,0.833333333,0.433333333,Yes
11,680,0,14,10,No,0.121342429,0.52,0.48,0,0,NO
14,262,1,0,9,No,0.022226736,0.555555556,0.444444444,0,0,NO
9,271,1,0,7,No,0.885689732,0.6875,0.3125,0.454545455,0.136363636,NO
11,1133,1,0,10,No,0.020100944,0.512195122,0.487804878,0,0,Yes
11,211,1,0,9,No,0.022266053,0.833333333,0.166666667,0,0,Yes
8,200,0,1,6,No,0.033353761,0.714285714,0.285714286,0.375,0,Yes
11,351,1,0,3,No,0.733331806,0.586206897,0.413793103,1,-0.65,NO
8,357,0,17,5,No,0.04000204,0.633333333,0.366666667,0,0,Yes
10,653,1,0,6,No,0.033335709,0.538461538,0.461538462,0,0,NO
15,3086,1,0,10,No,0.619639341,0.732919255,0.267080745,0.6875,-0.3125,Yes
11,170,1,0,7,No,0.885244798,0.769230769,0.230769231,0,0,Yes
7,238,13,0,6,No,0.291156675,0.714285714,0.285714286,0.166666667,0.166666667,Yes
11,480,1,0,7,No,0.885708842,0.95,0.05,0,0,Yes
9,299,1,0,10,No,0.020000192,0.625,0.375,0.9,0.3,Yes
9,189,8,0,7,No,0.028674589,1,0,1,0.5,Yes
10,149,1,0,5,No,0.040004569,0.8,0.2,0.4,-0.4,NO
11,1009,1,0,10,No,0.419022128,0.705882353,0.294117647,0,0,NO
8,688,0,14,7,No,0.028659761,0.490566038,0.509433962,0.75,0.375,NO
11,455,6,0,7,No,0.184069039,0.884615385,0.115384615,1,0,Yes
13,487,1,0,6,No,0.197854834,0.846153846,0.153846154,0.577777778,0.016666667,Yes
15,1075,1,0,10,No,0.619866545,0.596774194,0.403225806,0.333333333,0.25,NO
12,322,1,0,10,No,0.020046853,0.736842105,0.263157895,0,0,NO
13,170,1,0,7,No,0.318851799,0.8,0.2,0,0,Yes
9,213,1,0,4,No,0.799034784,0.625,0.375,0.1,0,NO
13,308,13,1,9,No,0.13222002,0.75,0.25,1,0.5,Yes
7,107,2,0,10,No,0.020001041,0.75,0.25,0.5,0.25,NO
9,522,1,0,6,No,0.701598604,0.958333333,0.041666667,0,0,NO
11,129,1,0,10,No,0.127508986,0.8,0.2,0,0,Yes
12,102,1,0,5,No,0.416208586,0.5,0.5,0,0,Yes
8,81,1,0,6,No,0.866398742,0.833333333,0.166666667,0.7,0.55,Yes
10,459,1,2,7,No,0.029276808,0.75,0.25,0.95,0.6,Yes
13,971,20,2,6,No,0.033336809,0.569444444,0.430555556,0.4,-0.4,Yes
12,106,0,0,10,No,0.020149083,0.888888889,0.111111111,0.25,-0.0625,NO
8,290,1,0,8,No,0.025001822,0.769230769,0.230769231,0.166666667,0.175,Yes
10,223,1,0,6,No,0.033421096,0.8,0.2,0.3625,0.2,Yes
10,413,1,0,8,No,0.025000278,0.4375,0.5625,1,0,NO
10,507,0,14,8,No,0.025010502,0.689655172,0.310344828,0,0,NO
9,256,0,11,6,No,0.204243469,0.666666667,0.333333333,0.066666667,0.033333333,Yes
8,595,1,0,10,No,0.02014603,0.766666667,0.233333333,0,0,NO
9,214,1,1,4,No,0.050341119,0.6,0.4,0,0,Yes
10,323,1,0,7,No,0.885707338,0.785714286,0.214285714,0,0,NO
9,1178,9,0,5,No,0.638970002,0.72826087,0.27173913,0.2,-0.1,NO
9,1428,13,1,8,No,0.268052481,0.530864198,0.469135802,0.9,-0.5,Yes
8,698,1,0,8,No,0.025781178,0.753846154,0.246153846,0.1,0.1,Yes
12,530,1,0,8,No,0.899630899,0.789473684,0.210526316,0,0,NO
10,2231,32,0,5,No,0.042520533,0.695906433,0.304093567,0.733333333,0.433333333,Yes
12,675,1,0,10,No,0.020000819,0.5,0.5,0.85,-0.4,NO
8,289,0,0,10,No,0.332016745,0.875,0.125,0.7,-0.4,Yes
8,520,1,0,10,No,0.919999635,0.941176471,0.058823529,0.066666667,0.033333333,NO
12,443,15,1,6,No,0.200255885,0.740740741,0.259259259,0.333333333,0.25,NO
7,1387,1,0,10,No,0.020659304,0.757142857,0.242857143,0,0,Yes
10,848,1,0,10,No,0.816388726,0.709090909,0.290909091,0.333333333,0.25,Yes
11,594,23,0,5,No,0.04007362,0.794117647,0.205882353,0,0,NO
11,340,0,21,7,No,0.028707973,0.37037037,0.62962963,0.066666667,0.033333333,Yes
8,1331,1,0,7,No,0.028866974,0.698412698,0.301587302,1,0,Yes
9,333,1,0,6,No,0.866481692,0.766666667,0.233333333,0,0,Yes
9,275,1,0,10,No,0.919823251,1,0,0,0,Yes
7,967,1,0,9,No,0.910937905,0.87755102,0.12244898,0,0,Yes
12,974,1,0,10,No,0.555830668,0.723076923,0.276923077,1,0,Yes
6,700,6,0,7,No,0.028642763,0.94,0.06,0.4,0.4,Yes
11,993,11,0,8,No,0.025052775,0.815384615,0.184615385,0,0,Yes
6,275,1,0,5,No,0.639672463,0.636363636,0.363636364,0,0,NO
12,380,0,21,5,No,0.040000164,0.533333333,0.466666667,0.3,0.233333333,Yes
10,412,1,0,10,No,0.265619144,0.733333333,0.266666667,0,0,Yes
10,191,0,2,9,No,0.022250856,0.714285714,0.285714286,0,0,NO
8,616,1,0,7,No,0.028658076,0.583333333,0.416666667,0,0,NO
14,184,1,0,10,No,0.020035943,0.692307692,0.307692308,0,0,NO
15,272,0,1,10,No,0.26341183,0.769230769,0.230769231,0.6,-0.2,Yes
10,365,0,0,10,No,0.020068946,0.714285714,0.285714286,0,0,Yes
7,297,1,0,8,No,0.027097706,0.5,0.5,0.1,-0.1,NO
12,257,0,12,6,No,0.03333355,0.111111111,0.888888889,0.125,0,Yes
10,390,0,16,9,No,0.022223904,0.818181818,0.181818182,0,0,Yes
8,315,1,0,4,No,0.050001266,0.733333333,0.266666667,0,0,Yes
8,712,1,0,7,No,0.885712385,0.705882353,0.294117647,0.4,0,Yes
10,248,0,0,7,No,0.028572244,0.8,0.2,0,0,NO
9,533,1,0,9,No,0.022223903,0.52173913,0.47826087,0,0,NO
9,1209,1,0,10,No,0.820626856,0.842696629,0.157303371,0,0,Yes
12,355,1,0,9,No,0.480698255,0.90625,0.09375,0.5,0.5,Yes
8,333,1,0,5,No,0.24069323,0.761904762,0.238095238,1,-0.9,Yes
9,526,9,0,5,No,0.839398964,0.885714286,0.114285714,0,0,Yes
12,662,7,0,6,No,0.033351625,0.962962963,0.037037037,0.6875,-0.3125,Yes
10,262,1,0,5,No,0.642774622,0.8,0.2,0.333333333,0.25,Yes
9,538,1,0,10,No,0.020183242,0.7,0.3,0,0,Yes
13,111,0,0,8,No,0.447391095,1,0,0.1875,-0.0625,NO
9,184,25,0,7,No,0.029313053,0.714285714,0.285714286,0,0,Yes
9,113,0,1,6,No,0.033345538,0.888888889,0.111111111,0.85,0.7,Yes
8,1139,11,0,5,No,0.040073673,0.75862069,0.24137931,0,0,Yes
7,322,11,0,8,No,0.025139002,0.95,0.05,1,0.5,Yes
10,932,1,0,4,No,0.799999467,0.844444444,0.155555556,0.6,0.05,Yes
10,397,0,16,9,No,0.022226013,0.863636364,0.136363636,0.75,0.375,Yes
8,226,0,0,10,No,0.319667422,0.666666667,0.333333333,0,0,NO
9,188,1,0,5,No,0.295113232,0.777777778,0.222222222,0.5,0.25,NO
12,701,1,0,9,No,0.022254682,0.777777778,0.222222222,0.6,0.2,Yes
10,1113,12,0,7,No,0.314518277,0.633802817,0.366197183,0,0,Yes
7,1012,11,0,10,No,0.537722013,0.661016949,0.338983051,0,0,Yes
11,324,0,0,8,No,0.025000581,0.636363636,0.363636364,0.1,-0.1,Yes
13,659,0,13,5,No,0.040002033,0.71875,0.28125,1,0.5,Yes
10,469,1,1,9,No,0.454015194,0.739130435,0.260869565,0,0,NO
10,623,1,3,7,No,0.029472369,0.838709677,0.161290323,0,0,Yes
11,139,1,0,5,No,0.040197686,0.857142857,0.142857143,0.333333333,0,Yes
10,615,12,1,9,No,0.135553475,0.603773585,0.396226415,1,-1,Yes
11,548,1,0,10,No,0.821200796,0.787878788,0.212121212,0.133333333,0.116666667,Yes
9,244,0,13,7,No,0.028588618,0.666666667,0.333333333,0.5,0.5,NO
14,460,1,0,8,No,0.025455219,0.555555556,0.444444444,0.791666667,-0.208333333,NO
10,1031,1,0,4,No,0.052297768,0.646153846,0.353846154,0,0,Yes
8,133,1,1,9,No,0.910772103,0.888888889,0.111111111,0.8,0.1,NO
13,2795,9,1,5,No,0.040411157,0.815642458,0.184357542,0.366666667,0.075,Yes
10,650,0,13,7,No,0.028572589,0.54,0.46,0.75,0.625,NO
11,1415,11,0,8,No,0.025052744,0.727272727,0.272727273,0,0,Yes
9,215,0,17,5,No,0.416564682,0.923076923,0.076923077,0.7,0.6,Yes
11,738,8,0,10,Yes,0.143473565,0.914285714,0.085714286,0,0,Yes
10,564,70,1,6,Yes,0.033333756,0.451612903,0.548387097,0,0,Yes
9,97,1,0,8,Yes,0.247453471,1,0,0.333333333,0.333333333,Yes
8,60,0,0,7,Yes,0.028572758,0.75,0.25,0.5,0.25,Yes
11,738,10,0,10,Yes,0.020001295,0.8,0.2,0,0,Yes
12,212,15,1,7,Yes,0.028596326,0.85,0.15,0,0,Yes
8,464,27,0,6,Yes,0.033337669,0.666666667,0.333333333,0.833333333,0.433333333,Yes
9,631,9,0,5,Yes,0.608027378,0.666666667,0.333333333,0.717857143,-0.107142857,Yes
10,151,0,0,7,Yes,0.028574025,0.833333333,0.166666667,0.2,0.2,Yes
8,691,1,0,6,Yes,0.866666039,0.684210526,0.315789474,0,0,Yes
11,439,1,0,4,Yes,0.050001157,0.476190476,0.523809524,0.1,-0.1,NO
8,378,1,0,10,Yes,0.020364669,0.5,0.5,0,0,Yes
9,146,6,0,6,Yes,0.033787605,0.6,0.4,0.583333333,0.508333333,Yes
8,368,6,0,9,Yes,0.022519959,0.6875,0.3125,0,0,Yes
13,328,0,0,7,Yes,0.028675606,0.692307692,0.307692308,0.125,0,Yes
11,734,1,0,10,Yes,0.02000698,0.64,0.36,0,0,Yes
11,571,1,0,9,Yes,0.022222721,0.642857143,0.357142857,0,0,Yes
7,693,1,0,10,Yes,0.212682359,0.614035088,0.385964912,0,0,Yes
6,760,11,0,6,Yes,0.033589801,0.777777778,0.222222222,0.5,0.5,Yes
12,463,1,0,7,Yes,0.028822812,0.65,0.35,0.9,-0.8,NO
13,259,16,0,6,Yes,0.033333363,1,0,0,0,Yes
10,425,1,4,9,Yes,0.137750022,0.481481481,0.518518519,0,0,Yes
11,852,1,0,5,Yes,0.839999497,0.882352941,0.117647059,0.5,0.5,NO
12,467,23,0,10,Yes,0.298769971,0.8125,0.1875,0.333333333,0.25,Yes
13,494,1,0,10,Yes,0.02004517,0.793103448,0.206896552,0.454545455,0.136363636,NO
7,1990,11,0,8,Yes,0.025036462,0.75,0.25,0,0,Yes
13,591,1,10,10,Yes,0.020039106,0.903225806,0.096774194,0.8,0.4,Yes
13,257,0,15,7,Yes,0.028571818,0.75,0.25,0.75,0.318181818,Yes
11,363,14,0,10,Yes,0.02005854,0.652173913,0.347826087,0.35,0.275,Yes
6,1588,1,0,7,Yes,0.029805268,0.854545455,0.145454545,0.3,0,Yes
7,252,1,0,7,Yes,0.509429008,0.916666667,0.083333333,0.5,0.5,Yes
7,358,14,0,10,Yes,0.157872991,0.875,0.125,0.75,-0.2,Yes
8,1255,1,0,10,Yes,0.020525418,0.823529412,0.176470588,0.388888889,0.411111111,Yes
11,267,1,1,9,Yes,0.182588928,0.833333333,0.166666667,0,0,Yes
11,316,15,4,9,Yes,0.022239785,0.8,0.2,0.875,-0.5,Yes
7,730,11,0,8,Yes,0.025083011,0.615384615,0.384615385,0,0,Yes
10,696,10,0,10,Yes,0.464526943,0.74,0.26,0,0,NO
12,700,1,0,3,Yes,0.733333137,0.566666667,0.433333333,0.5,0.5,Yes
12,455,27,0,7,Yes,0.028571988,0.647058824,0.352941176,0.5,0.5,Yes
12,1090,0,15,8,Yes,0.025012033,0.746987952,0.253012048,0,0,Yes
9,655,9,0,5,Yes,0.040007673,0.732142857,0.267857143,0.7,-0.4,Yes
10,1718,1,0,10,Yes,0.021078608,0.598039216,0.401960784,1,0.5,Yes
11,255,0,0,6,Yes,0.03350404,0.8,0.2,0.5,0,Yes
11,211,25,0,5,Yes,0.040172029,0.571428571,0.428571429,0,0,Yes
15,1261,11,0,10,Yes,0.426119985,0.788235294,0.211764706,0,0.3,Yes
8,806,1,0,8,Yes,0.105531056,0.822222222,0.177777778,0,0,Yes
7,180,15,4,8,Yes,0.025221433,0.714285714,0.285714286,0.65,0.35,Yes
12,444,0,1,9,No,0.022227959,0.636363636,0.363636364,0,0,NO
12,327,1,0,7,No,0.534794174,0.714285714,0.285714286,0.227272727,0.068181818,Yes
8,986,8,0,6,No,0.033419112,0.888888889,0.111111111,1,0,Yes
10,542,1,6,10,No,0.020170117,0.65,0.35,0,0,Yes
11,360,1,1,10,No,0.020031411,0.884615385,0.115384615,0.5,0,NO
12,237,13,1,8,No,0.397116016,0.75,0.25,0,0,NO
9,1428,1,4,10,No,0.020959149,0.685714286,0.314285714,1,1,Yes
9,426,1,10,8,No,0.025870901,0.823529412,0.176470588,0,0,Yes
11,195,1,0,5,No,0.839430771,0.428571429,0.571428571,0,-0.033333333,Yes
11,206,1,0,8,No,0.025080573,0.714285714,0.285714286,0.025,0,Yes
10,297,1,2,8,No,0.025795428,0.727272727,0.272727273,0,0,NO
14,142,0,1,6,No,0.033333941,1,0,0,0,NO
18,264,0,1,10,No,0.020407631,0.785714286,0.214285714,0.5,0.136363636,Yes
9,712,1,0,10,No,0.797187495,0.770491803,0.229508197,0,0,Yes
10,290,1,0,4,No,0.799999507,1,0,0.45,0.65,Yes
11,225,0,0,9,No,0.022298,0.666666667,0.333333333,0.3,0.2,NO
13,307,0,1,4,No,0.050000011,0.764705882,0.235294118,0.7,-0.4,Yes
8,480,7,0,3,No,0.732735127,0.666666667,0.333333333,0.6,-0.05,Yes
9,182,1,0,5,No,0.839958171,0.75,0.25,0,0,Yes
12,437,1,0,6,No,0.703229014,0.848484848,0.151515152,0.4,-0.15,Yes
9,318,0,15,6,No,0.033339005,0.954545455,0.045454545,0,0,NO
8,102,1,0,7,No,0.23656533,1,0,0,0,Yes
9,874,11,0,8,No,0.899066389,0.830188679,0.169811321,0.4,0.1,Yes
10,109,1,2,8,No,0.279970913,1,0,0,0,NO
13,772,1,11,4,No,0.307898204,0.73015873,0.26984127,0,0,Yes
9,492,1,0,9,No,0.022304199,0.633333333,0.366666667,0,0,Yes
12,704,1,0,9,No,0.022382912,0.727272727,0.272727273,0,0,Yes
10,628,1,0,10,No,0.020000301,0.53125,0.46875,0,0,NO
9,377,10,1,10,No,0.020091185,0.739130435,0.260869565,0,0,Yes
10,106,0,0,6,No,0.033333545,0.833333333,0.166666667,0.5,0.25,Yes
6,488,18,1,10,No,0.02002524,0.838709677,0.161290323,0.5,0.136363636,Yes
8,561,1,0,9,No,0.022226587,0.682926829,0.317073171,0,0,Yes
12,121,0,0,10,No,0.020167124,1,0,0.375,-0.125,NO
9,232,1,0,4,No,0.799985221,0.7,0.3,0.333333333,0.25,Yes
10,389,1,0,4,No,0.050004723,0.421052632,0.578947368,0,0,NO
12,576,1,6,5,No,0.040020163,0.628571429,0.371428571,0.54,0.16,NO
8,2641,19,1,10,No,0.020028736,0.77173913,0.22826087,0.866666667,0,NO
11,627,18,1,10,No,0.020028535,0.727272727,0.272727273,0.454545455,0.136363636,NO
10,529,17,0,7,No,0.028573183,0.303571429,0.696428571,1,-0.5,NO
9,953,1,3,6,No,0.033337441,0.776119403,0.223880597,0,0,NO
10,501,1,2,10,No,0.020555637,0.64,0.36,0,0,Yes
9,189,1,0,7,No,0.466933825,0.75,0.25,0.5,0.5,Yes
8,476,1,0,10,No,0.020001398,0.75,0.25,0,0,NO
13,396,6,21,10,No,0.020023752,0.454545455,0.545454545,0,0,Yes
13,739,28,1,7,No,0.02859273,0.736842105,0.263157895,0.534469697,0.211174242,Yes
10,409,1,1,10,No,0.918612903,0.777777778,0.222222222,0,0,NO
12,315,1,0,7,No,0.028571971,0.5,0.5,0,0,NO
11,178,14,0,8,No,0.025003996,0.555555556,0.444444444,0.5,-0.5,Yes
13,230,1,1,6,No,0.033381175,0.611111111,0.388888889,0,0,Yes
11,2732,1,0,10,No,0.302264078,0.583333333,0.416666667,0.833333333,0.433333333,Yes
8,379,1,0,7,No,0.028627731,0.6,0.4,0,0,Yes
11,252,0,16,8,No,0.025000249,0.5625,0.4375,0.4,-0.3,NO
13,184,0,1,8,No,0.400012138,1,0,0.227272727,0.068181818,Yes
12,2185,11,1,10,No,0.020028528,0.725609756,0.274390244,0.375,0.0625,Yes
12,1005,1,1,6,No,0.366443975,0.648148148,0.351851852,0.5,-0.1875,NO
12,1600,1,0,10,No,0.802126293,0.711538462,0.288461538,0.5,0.5,Yes
8,396,1,0,9,No,0.023105465,0.52173913,0.47826087,0,0,NO
6,157,0,1,6,No,0.222435491,0.888888889,0.111111111,0,0,Yes
10,165,0,0,7,No,0.028598369,0.583333333,0.416666667,0,0,NO
8,348,15,0,7,No,0.028575655,0.523809524,0.476190476,1,0.5,Yes
7,328,11,1,9,No,0.022477852,0.5625,0.4375,0,0,Yes
12,722,8,0,10,No,0.020020058,0.807692308,0.192307692,0,0,Yes
12,790,1,0,9,No,0.022235754,0.685714286,0.314285714,0,0,NO
12,210,1,0,5,No,0.839902665,0.777777778,0.222222222,0.566666667,0.325,NO
12,574,1,0,8,No,0.025072611,0.703703704,0.296296296,0.2,0,NO
7,407,18,0,5,No,0.255286259,0.826086957,0.173913043,0,0,NO
9,536,18,0,6,No,0.033394421,0.696969697,0.303030303,0,0,NO
